Reviews,Sentiment,NormalizedReviews
ap nay zaya hojana hay,-1,ap ny zaya hojana hy
bht ghandi choice hy teri ,-1,bht ghandi choice hy teri 
yeh tum ho tumhari picture tumhari crush ko send karni pharegi. ,-1,yeh tum ho tumhari picture tumhari crush ko sent karni pharegi. 
agya tera crush,0,agya tera crush
chl beyyy videos tu dkti h iski,-1,chal beyyy videos tu dkti hy iski
tere liay pasand kiya na,1,tere liay pasand kya ny
chl phutt idr se,-1,chal phutt idr se
chal koi ty ha,-1,chal koi ty hy
dfa ho ja,-1,dfa ho ja
phr sy update hogya tera?,0,phr say update hogya tera?
kash tu parh sakta ,0,kash tu parh sakta 
"deep baat ki hai bhaii ny, smj ly ",1,"deep baat ki hy bhaii ny, smj lye "
ye mil jai na is ko dery py ly k jaen gy khushboo b udhar e lagae ga is ko ,1,yeh mil jai ny is ko dery py lye k jaen gye khushbo bhi udhar e lagae ga is ko 
gnda shks hai hai ye ,-1,gnda shks hy hy yeh 
funny bnay ki nakam kosish ,-1,funny bnay ki nakaam koshish 
ab tm jo marzi kaho,-1,ab tm jo marzi kaho
nahi tw ye kon hai? ,0,nahi tw yeh kon hy? 
looo bhool gae tmari phli mohabbat ur crush ,0,looo bhool gae tmari phli mohabbat ur crush 
touba touba ab wo aesa bhi nahi dikhta? ,-1,touba touba ab wo aesa bhi nahi dikhta? 
ahahaha..... phir kesa tou,0,ahahaha..... phr kesa to
bus aesa nahi ,0,bus aesa nahi 
jo mera h woh tera ,0,jo mera hy woh tera 
jo  ka hai woh  ka hai ,0,jo  ka hy woh  ka hy 
jesi tumhri pasand wesi hi meri  btw i like his hairstyle ,1,jesi tumhri pasand wesi hy meri  btw i like his hairstyle 
apka r srf apka ,1,apka r srf apka 
me maaar e jaoon,-1,main maar e jaoon
apka crush hai yeh ,0,apka crush hy yeh 
nhi ji apka hai,0,nhi ji apka hy
bs krdy lgta is sey pyar krwa k hi choro gi ,1,bs krdy lgta is say pyar krwa k hy choro gi 
apka khasam ha ye ,0,apka khasam hy yeh 
hahahhahahhahaha pyar krtay ho na aap es se :) aur mujayy btyaa bhe nai :),1,hahahhahahhahaha pyar krtay ho ny aap is se :) aur mujayy btyaa bhi nai :)
skht lanat beta g ap py ,-1,sakhat lanat beta g ap py 
chupa lo ab :),-1,chupa lo ab :)
yehi pyar hai :),1,yehe pyar hy :)
aise crush ko to mein khud crush kardo,-1,aese crush ko to main khud crush kardo
crush to pta ni  pr hndfree ap ki trha lgi h same ? woh jo oppo camra wali pic yd h ? ,0,crush to pta nai  pr hndfree ap ki trha lgi hy same ? woh jo oppo camra wali pic yd hy ? 
allah nazre bad se bachy tm jaiso ki,-1,allah nazre bad se bachy tm jaiso ki
ap sb ka crush ,0,ap sab ka crush 
toba toba.. apka b to h yahi crush vo alg baat h k aap dil m rkhti hn btati nai hn k nasir khan jan,-1,toba toba.. apka bhi to hy yehe crush vo alg baat hy k aap dil m rkhti hy btati nai hy k nasir khan jaan
hahaha ji ji. aisi e bat h #tuba ,0,hahaha ji ji. aisi e bat hy #tuba 
esi hi baat h.. vo alg baat h k ap k dil mn h,1,esi hy baat hy.. vo alg baat hy k ap k dil mn hy
mny to phly hi kaha tha,0,mny to phly hy kaha tha
bx kar mnae phlae kiya hae tu tra hae#nkkj ,0,bx kr mnae phlae kya hae tu tra hae#nkkj 
naw tra b yehi hai,0,naw tra bhi yehe hy
kha hae naw tra haenkkj ,0,kha hae naw tra haenkkj 
sorry but meri taraf sey seat occupied hai ,-1,sorry but meri taraf say seat occupied hy 
no.. jo mjhe pasand bs wohi hoga.. ni tou teri khair ni,-1,no.. jo mujhe pasand bs wohi hoga.. nai to teri khair nai
tu phir jiska gif hai ussko passand karlo merey liye ,0,tu phr jiska gif hy ussko passand karlo merey liye 
waja behn? bs jo keh dia wohi hna chahye,-1,waja behn? bs jo keh dia wohi hna chahye
nhiiiii mujhey already loki pasand hai,1,nhiiiii mujhey already loki pasand hy
garak houjao,-1,gharak houjao
ek tou tera ghr basa rhi hon mai ,1,ek to tera ghair basa rhi ho mai 
mat basa bhae mai khud apnay ghr se nikaljaonga,-1,mat basa bhae mai khud apnay ghair se nikaljaonga
koi nae ye rakh lega apne pas tu bus khush reh ,1,koi ny yeh rakh lega apne pas tu bus khush rhy 
goli mardou mujhay pr yeah zulm na jar,-1,goli mardou mujhe pr yeah zulm ny jar
aaj kl wesay b aap ko zarooret hai,0,aaj kl waisay bhi aap ko zarooret hy
ma sha allah ... allah nazrey bd sey bachaye ameen ,1,main sha allah ... allah nazrey bd say bachaye ameen 
pakistan m ek orr kohinoor h....kch kch yad aa rha h...nouman khan...legend....,1,pakistan m ek aur kohinoor hy....kuch kuch yad aa rha hy...nouman khan...legend....
jia arsal dj almost sb characters hi bhht acha kam kre hain love you all ,1,jia arsal dj almost sab characters hy bhht acha kaam kre hy love you all 
milna tumhen chahyey tha 'the real blackmailer' awarddd,-1,milna tumhen chahyey tha 'thi real blackmailer' awarddd
itni eng ka faida  ?,-1,itni eng ka faida  ?
 koi toh samjhdar actress hai pakistan k pas. ,1, koi to samajdar actress hy pakistan k pas. 
guitar thora out of tune feel nahin ho raha ? ya tuning standard sai different hai ?,0,guitar thora out of tune feel nahin ho rha ? yeh tuning standard sai different hy ?
sujja bahi south america my hy mabi sheikh zahid alnahyan or shahzady imran ky sat,0,sujja bahi south america my hy mabi sheikh zahid alnahyan aur shahzady imran ky sat
yaaaaaaaara wohi flavor wohi feeling !!! next level :) #pakistanzindabad,1,yaaaaaaaara wohi flavor wohi feeling !!! next level :) #pakistanzindabad
bas ab insanoo ko tarah aik album banao apney gorey ko wapas bulao aor shuru hojao,1,bas ab insanoo ko tarah aik album banao apney gorey ko wapas bulao aor shuru hojao
"farrukh mirza bus karo bhaai saryy artists ko mullah bnana hay??? have u listen their song lyrics ""sayooni"" ? zaroori nai hy k sirf mullah hi ban kr islam ko serve kiya jaye.",0,"farrukh mirza bus karo bhaai saryy artists ko mullah bnana hy??? have you listen their song lyrics ""sayooni"" ? zaroori nai hy k sirf mullah hy ban kr islam ko serve kya jaye."
kahin bhi music ko bura nai likha gaya ya mana nai kiya gaya mana kiya gaya tuo ghalt or buray content se chahy wo lyrics ki form me ho ya visual form me. music itself isnt haram.,0,kahin bhi music ko bura nai likha gya yeh mana nai kya gya mana kya gya tuo ghalat aur buray content se chahy wo lyrics ki form main ho yeh visual form main. music itself isnt haram.
"zeeshan, ap ki na sirf knowledge bht achiheh hai balkay us per tehqeeeq bhi hai  ",1,"zeeshan, ap ki ny sirf knowledge bht achiheh hy balkay us par tehqeeeq bhi hy  "
or ap apnay decision pr sabit qadam ho. ,1,aur ap apnay decision pr sabit qadam ho. 
pr main abhi is mamlay main itnaa depth main ilm nhn rakhtaa or music and songs ko haram khayal krtaaa hoon.,0,pr main abi is mamlay main itnaa depth main ilm nhn rakhtaa aur music and songs ko haram khayal krtaaa hun.
o bhaijan abhi inka level world ke biggest rock bands se nhi hai.,-1,o bhaijan abi inka level world ke biggest rock bands se nhi hy.
saud choty ustad un best m se 1 inka b tha.,1,saud choty ustad un best m se 1 inka bhi tha.
yar yae salman cap q pahantae hai,0,yar yae salman cap q pahantae hy
... bhai sahab yeh jume se ek do din pehle ki hai ... ,0,... bhai sahab yeh jume se ek do din pehle ki hy ... 
yaar bina dil mera nehi lagta,0,yaar bina dil mera nehi lagta
yar bina dil maira naiyo lagnaa ,0,yar bina dil maira naiyo lagnaa 
neend aati nahi mujhko saari raat koi us se kahe mere dil ki baat,1,neend aati nahi mujhko saari raat koi us se kahe mere dil ki baat
admin ka jumma lagta hai pehe hi aa jata hi ...,0,admin ka jumma lagta hy pehe hy aa jata hy ...
jaadoo ki jhappi,1,jadoo ki jhappi
bari dair kardi meharban aate aate,1,bari dair kardi meherban aate aate
yarro yahi dosti ha junoon sa jo milli ha,1,yarro yehe dosti hy junoon sa jo milli hy
kya bat hai.junoon long live,1,kya bat hy.junoon long live
yeer phirse ek ho jao mere zaan,1,yeer phirse ek ho jao mere zaan
waisay  hum sey yeh clip 4 months baad share karay ga ,0,waisay  hum say yeh clip 4 months baad share karay ga 
"ab to inka reunion bhi hogaya, apna kya plan hai?",0,"ab to inka reunion bhi hogaya, apna kya plan hy?"
fauji hai yaa kuch dino se darr ke maaray hogaya hai... ,-1,fauji hy yaa kuch dino se darr ke maaray hogaya hy... 
gora bassist kithey va?,0,gora bassist kithey va?
yah setup check kr,0,yeh setup check kr
full jugari lekin professional,0,full jugari lekin professional
reunion kab hai,0,reunion kub hy
growing up choro..log to abi b karna nai chorte,-1,growing up choro..log to abi bhi karna nai chorte
"mujhe kya pata, dost nahi banati itnay zyda tumhari tarah:)",-1,"mujhe kya pata, dost nahi banati itnay zyda tumhari tarah:)"
cheeks  jinhe keench kr mje mza aa jata,1,cheeks  jinhe keench kr mje mza aa jata
agli baar koi kry toh aoskae stomach pe zor se pinch krien,-1,agli baar koi kry to aoskae stomach pe zor se pinch krien
tm tou kaan noochtii thii  chubby cheeks tou dorr ki baat,-1,tm to kaan noochtii thii  chubby cheeks to dorr ki baat
 ps aik bar kafi tha : ),0, ps aik bar kafi tha : )
haha jbh hai humhari! abhi koi nhi karta..,0,haha jbh hy humhari! abi koi nhi krta..
 cheeks gor se parha kr nuswar kha k parhta rehta ha,-1, cheeks gor se parha kr nuswar kha k parhta rehta hy
bs ab kuch nahi bolungi yk my reply. ,0,bs ab kuch nahi bolungi yk my reply. 
khayal hai tabhi miss kar rahi hoon sirf. ,-1,khayal hy tabhi miss kr rahi hun sirf. 
haan itna tou pta chal gaya hai xd,0,han itna to pta chal gya hy xd
bhoolain tou aap!neend ni aaigi aapko agar aap wo zulm bhool gaye jo aapne kia tha mere sath ,-1,bhoolain to aap!neend nai aaigi aapko agar aap wo zulm bhool gye jo aapne kia tha mere sath 
tha tou wese mujhse poochain xd,0,tha to wese mujhse poochain xd
chubbh cheeks :p kuch yad aya ?,0,chubbh cheeks :p kuch yad aya ?
batmeez insan ,-1,batmeez insan 
tu phr khenchti toh wohi jungliyon ki tarha hay ,-1,tu phr khenchti to wohi jungliyon ki tarha hy 
chalo ub tumhe chor k kisi aur k karenge ,-1,chalo ab tumhe chor k kisi aur k karenge 
issiliye kerti hun ,0,issiliye kerti hun 
hahah bari khoobsurat saza hai ,1,hahah bari khubsurat saza hy 
kahan hy chubby bhae? phr b? ,0,kahan hy chubby bhae? phr bhi? 
aise ni boltay,-1,aese nai boltay
woh tag krti humey,0,woh tag krti humey
fir mra moonh tw gya smjhun m? ,-1,fir mra moonh tw gya smjhun m? 
hai na main b kuch aisa he socha tha ,0,hy ny main bhi kuch aisa hy socha tha 
kea hua ? ,0,kea hova ? 
jab kholta tha tab kuch nazar nai ata tha ,0,jb kholta tha tab kuch nazar nai ata tha 
neend churai teri kisne o sanam? ,1,neend churai teri kisne o sanam? 
dekho talented to main bohot hon xp,1,dekho talented to main bohot ho xp
and you say laro nahi ,1,and you say laro nahi 
nahi jee aisa lagta hai sirf tumhein ,0,nahi jee aisa lagta hy sirf tumhein 
frnd list mein aik he nadeem hy ,0,frnd list main aik hy nadeem hy 
gull g any time ap k liye to hmaisha sy well come ha,1,gull g any time ap k liye to hmaisha say well come hy
es k next episode mai kon mar jaega,-1,is k next episode mai kon maar jaega
ye kr kia rhy hain pehly ghazian ko mar dia ab dr. fara.,-1,yeh kr kia rha hy pehly ghazian ko maar dia ab dr. fara.
plz aur kisi ko bilqul fazool mein na mar dena,-1,plz aur kisi ko bilqul fazool main ny maar dena
zobaria kitni sweet nature ki hai. ,1,zobaria kitni sweet nature ki hy. 
dr.fara bhi gayi.,0,dr.fara bhi gayi.
itna bikr drama q kr dia indian drame ki trha q bna dia aese itniii interest hokr dekhti thi or upr se taiming bi change krdi dafrrr,-1,itna bikr drama q kr dia indian drame ki trha q bna dia aese itniii interest hokr dekhti thi aur upr se taiming bi change krdi dafrrr
itna bonga drama m n aj tk nhi dekha....,-1,itna bonga drama m ny aj tk nhi dekha....
end main yai drama bohot ajeeb ki a ap ny ,-1,end main yai drama bohot ajeeb ki a ap ny 
shadi mubarak hoi,1,shadi mubarak hoi
moray saiyaan bestnot faisla waada shadi mubarak ho yeh sub baqwas hain,-1,moray saiyaan bestnot faisla wada shadi mubarak ho yeh sab bakwas hy
hd hogai,-1,hd hogai
zubariya ki shadi altmash s kr dain gy ye ab.,0,zubariya ki shadi altmash s kr dain gye yeh ab.
dono couple khrab kr diye,-1,dono couple khrab kr diye
phattar marnee waale par b phool pekhte hai.,1,phattar marnee waale par bhi phool pekhte hy.
aapny chalan tcs kra ta??,0,aapny chalan tcs kra ta??
plz ik problem pochni hy,0,plz ik problem pochni hy
bs allah karam karay ga,1,bs allah karam karay ga
sir. may ny wazirabad cardiology hospital may aply keya the .bps 12 in computer operator.,0,sir. may ny wazirabad cardiology hospital may aply kya thi .bps 12 in computer operator.
apny isc ya equal subjects required keya tha .,0,apny isc yeh equal subjects required kya tha .
or mera intermediate computer science may hy .,0,aur mera intermediate computer science may hy .
may ny helpline pay call ke .,0,may ny helpline pay call ke .
ono ny kaha k ap apny documents or ak aplication type kar k fax kar day .,0,ono ny kaha k ap apny documents aur ak aplication type kr k fax kr dain .
my 2 ganty fax karta raha .ya to fax off the .aghr on the to busy the .sir bari moshkisl ay hum fee pay karty hy .750 eske fee hy .ap plz es masly kaa hall bata day .,-1,my 2 ganty fax krta rha .yeh to fax off thi .aghr on thi to busy thi .sir bari moshkisl ay hum fee pay karty hy .750 eske fee hy .ap plz is masly ka hall bata dain .
aoa.kia koe teachng k proces k bary main bta skta h k jb selectionu.c wise hni h to phr top 30 candidates ko priority lst fl krny ka q kaha etc ?,0,aoa.kia koi teachng k proces k bary main bta sakta hy k jb selectionu.se wise hni hy to phr top 30 candidates ko priority lst fl krny ka q kaha etc ?
kia kci test me time me changing krwana ho ya centre change krwana ho .,0,kia kci test main time main changing krwana ho yeh centre change krwana ho .
kia y nts me possible he.agr pts aor nts 9bj test  rkhen to kia nts change kr skta he kci candidates k liye.,0,kia yeh nts main possible hy.agr pts aor nts 9bj test  rkhen to kia nts change kr sakta hy kci candidates k liye.
bs yehi kam hyn inky meri roll no slip agai bt wahan pe id card na number ghalat diya how hy' now they r not picking up the phone,-1,bs yehe kaam hy inky meri roll no slip agai bt wahan pe id card ny number ghalat diya how hy' now they r not picking up thi phone
ssu psychometric test result kb ayega?,0,ssu psychometric test result kub ayega?
pgcngeneric bsnka result kab hay.. koi btyega,0,pgcngeneric bsnka result kub hy.. koi btyega
intelligence bureau pakistan ka result kab ayngai ?,0,intelligence bureau pakistan ka result kub ayngai ?
dear sir ib ka result kab announce ho ga??,0,dear sir ib ka result kub announce ho ga??
i'm disabled person sirkia mujy b fee submit krani hy ya nai,0,i'm disabled person sirkia mujy bhi fee submit krani hy yeh nai
ssu camando physical test kb hn,0,ssu camando physical test kub hy
sindh ki medical entry test 2017 ki merit list kab lygy gi ?,0,sindh ki medical entry test 2017 ki merit list kub lygy gi ?
akher kab khatam hoga nts ka drama.,-1,akheer kub khatam hoga nts ka drama.
educators job k liay different tehsil mai apply kr skty hain ?,0,educators job k liay different tehsil mai apply kr skty hy ?
educators ka result kb announce ho raha hy?,0,educators ka result kub announce ho rha hy?
aoa mjhy puchna hy k gat subject ki re-checking mai marks increase hoty hain?,0,aoa mjhy puchna hy k gat subject ki re-checking mai marks increase hotay hy?
chor ky bachy money makers,-1,chor ky bachy money makers
nat test main copmuter k subject main 12 saal waly e test type main apply karna h after gradution,0,nat test main copmuter k subject main 12 saal waly e test type main apply karna hy after gradution
educators job k ly registration k waqt agar password bhol jy to login k ly kya krein kindly help,-1,educators job k lye registration k waqt agar password bhol jy to login k lye kya krein kindly help
btaden ib result kb announce hoha,0,btaden ib result kub announce hoha
sir result card nai aya,0,sir result card nai aya
agr form me ghlti hojae or submit hojae to kia krn?,0,agr form main ghalti hojae aur submit hojae to kia krn?
pallz tell me police test result kab ana ha,0,pallz tell main police test result kub ana hy
yes ho gae hai open link,0,yes ho gae hy open link
datacell opn nh horha,0,datacell opn nh horha
tmhari kasi situation thi???,0,tmhari kasi situation thi???
bhai result kb aeege ssu ki,0,bhai result kub aeege ssu ki
ct pst and tt 5 k bad hon gay,0,ct pst and tt 5 k bad ho gye
ssu driver result kahan gum ho gaya,-1,ssu driver result kahan gum ho gya
bhai ssu k writing test kb hogy,0,bhai ssu k writing test kub hogy
haha ok ok.. but tm apni degrees mje do m jala don haha,-1,haha ok ok.. but tm apni degrees mje do m jala don haha
ni mje tu di e ni uni waloun ne kha kis bat ki dyn clasz tu lyti nai,-1,nai mje tu di e nai uni waloun ny kha kiss bat ki dyn clasz tu lyti nai
tu degree punchaa ai bari welldone,-1,tu degree punchaa ai bari welldone
haan oye same time kesy lag ra mje b yahi nai smjh ara tha,0,han oye same time kesy lag ra mje bhi yehe nai smjh ara tha
m lait gya hon lamba lambaaa,0,m lait gya ho lamba lambaaa
tu tou chup krk degree dy batain naa kr alll saudia dour nai achwa,-1,tu to chup krk degree de batain naa kr alll saudia dour nai achwa
or ye jo bol rai na isko tu sawal b nai parhny aty istri wlai maseel,-1,aur yeh jo bol rai ny isko tu sawal bhi nai parhny aty istri wlai maseel
shukarullah shah rashdi y ni likha khali yar apki akal ko slam ha samaj aa ri ha bat to wesay hi bus efficient hona ha,-1,shukarullah shah rashdi yeh nai likha khali yar apki akal ko slam hy samaj aa ri hy bat to waisay hy bus efficient hona hy
only sided video nahi banana chahy,-1,only sided video nahi banana chahy
aap zaroor hissa lay. ,1,aap zaroor hissa lay. 
kun k young generation aap ko fully sport kry gi. ,1,kun k young generation aap ko fully sport kry gi. 
allah b aap pe meherban hai.,1,allah bhi aap pe meherban hy.
shooter bhai aapka vote bahawalpur me nae? :p,0,shooter bhai aapka vote bahawalpur main ny? :p
lol .. sarge bhai .. bx zakahm taza mt kro .. ieho bahu hay,-1,lol .. sarge bhai .. bx zakahm taaza mt kro .. ieho bahu hy
jawad farooqui kyun ke ab morosiat pti me a gae haiâ¦,-1,jawad farooqui kyun ke ab morosiat pti main a gae haiâ¦
or inqalab ka janaza nkl gia jo ana tha.,-1,aur inqalab ka janaza nkl gia jo ana tha.
aik election se out hona means ap uss constituency se out hjao gay..,-1,aik election se out hona means ap uss constituency se out hjao gye..
