Reviews,Sentiment
"Walaikum assalam Buht acha muqabla shuroo hoa hay , koshish kroon ga is me participate kr sakoon",1
mae wait kru ga,0
hahahahaha phr b .,0
ji aap ny yahin isi thread mae share krna hai ..,0
me mobil se hon tu s waja se ghalty ho gye dnt mind plz me ne tu reply pe clk kya ta :-(,-1
Koi bat nhi,-1
mera hayal he me hi pehl kr lon,0
BISMI ALLAH karo aapi. Ibtida barhy borho sy hogi tu ham bacho ko b idea aa jaaega k kya or kaisy likhna hy.,1
aap pehl karein na jee ta k bakion ko bhi thori ghairat jaag jaye.........warna sab ek dosry ko hi dekhty raheingay...,1
Main ny kaha tha na k ye larka shadi k baad kisi kaam ka Nahi rahega bas ghar ka ghussa forum per utaarny aa jaaya karega. Q janab kheriyyat? Itny ghussy may q ho?.,-1
hahaha chal yaar mein tu forum par ghusa nikal leta hun lekin tujh bechary ka tu pata nahi kia hoga jab waqt ayega tera....tu ghusy ko andar hi andar pi kar ek malzoom ki tarah zindagi guzara kary ga tab tujhy apni saari khataein yaad aya karein g,-1
Mera halal Hony ka ko irada nahi shehzady or Agar ghar waalo k zoor deny per kar b le tu... Main mazloom k wo larki? Q k hum tu bhai jaisy hain waisy rahaimgy.,-1
tery jaisy kai dekhy hain pyary jo seedhy huye hain woh khud hi sedha kar leti hain ...,1
"ye tajruba bol raha hy, Waqas bechara.",0
Aap itni nazuk mizaaj hain yaqeen nahi aata. Wawa kya baat hy nazar kaam karna chorh gaya tha kya? Chalo is bahany taste tu.chak liya.,-1
ni ab ni kabhi nazuk mizaj ty ab tu ni hun or han toba etna bura taste tha k ab tk halq krhwa ho jata he,-1
hahaha aapki bebasi par rona bhi aya aur hansi bhi bohat aarehi hai....aap ki rodad parh kar bohat maza aya ...bachy waqai bohat shararti hoty hain unko kia pata tha unki is harkat sy aap shaving cream kha jayein gi.......,0
ufffff es trha ka ek waqya tu ap k 7 recently pesh aya tha na acha tu apko adat ho chuki he wese patang ki waja se khud ko etna zahmi kya tobaaaaa,-1
un me se mje ek ka pata he bta donnnnnnn?????????????//,0
bta do ... himmat kr lo,1
kese suna,0
W.salam bohat acha muqbala he soch raha hon in sub me se knsa waqia share karon,1
tu janab pehly audio ki tape dekhai deti hy na play karny k baad he sunai deni lagti hy. Audio section check kar lo samajh aa jaaegi u nahi samjho gy.,-1
Oh acha acha,1
Acha Muqabila hai.. Shukriya..,1
aisa waqia shear kejye jo mojhe b pata na ho ye to mei sun chuki hun .,0
magar tujhy tu mery baary may sab pata hy.,0
"Aye Masrufiyat sy wabsta Mery Apno, Aik baat to btaoo!Mery janaze me to aao gy Na.",0
tu es mein mei kya kar sakti hun . Doctor sy elaj karwaye . Nazar kamzor ho gai hai ap ki,-1
ye inka nahi enki shadi ka qasoor hy. ye saari aafatain usi wajah sy hy. Aagy aagy dekhiye hota hy kya.,-1
ap pe b ye aafaty aa sakti hai .,-1
hahahaha jan aur parh kr acha laga,1
ohhhhhhhhhh iska matlb hai k app gusay mein apna nuksan krte hain sadd. patang se mujy b bachpan yad agya mein ne boht dafa patang urane ki koshish ki thi lkn wo urti hi nhi thi.,-1
Mahek aap ki entry ka intizar hai,0
sory ji mera waqa kuch nhi balke boht bara hogya hai likhte ikhte pta b nhi chala,-1
bzkhan mein ne b entry kr di hai ab app ke remarks ka intezaar hai.,0
par par k taak gai ....... Ap tu Bohat bahador hain ... Wesy mery sath b aisa howa hai . Jab hum ny gar cheng kia ta,1
shahzada bhai mojhe tu pahly sy hy kuch kuch shak ho raha ta k shayad en ko . Magar halat Mery andzy kuch ziyada hy begri wohe hai Ye ab pata chala,-1
hahahahahahah kin sochon me gum raha krte te ap un dino,-1
ufffff tum etni bahadur ho mehak boht acha waqya share kya he or parh kr boht acha lga,1
ji janab .. Hukum,1
bilkul ji bilkul khul k hanso .. bat hi aesi hai ..,1
hahahahahahahaha psychology torhi boht parhi he me ne ggggggg,0
main ne tag kia tha.jub main ne post ki tu ap online the tu main ne tag kia ap ko,0
Ab results Pata nAi Kab Aenge.,-1
ji mae tou tyar hoon ..kahan chalna hai,0
ha ha ha ha .. bhot achy ... dono hi mazedar hien ..,1
qqq???? larkiyan patang nhi ura skti???,-1
"Larkiyo ka Roman urdu toba, dimagh dard karny lagta hy or banda soochta hy k najany kon sa zuban parh raha hy. Ye shareer sahib khaasa shararti sa name hy. Aaj kal ki larkiya tu har qism ka khel khelny lagi hy, magar mujhy larkiyo ka u har tarah ka game khelna acha nahi lagta. Aap k 2no waqiaat shararat bhary or achy thy, magar wo name tu batawo?",-1
"nahi na, tum ny kabhi urhai?",-1
Haha M Sub Keehl kehl lyti ho Sachi me meri urdu Bhut Week hy Roman And Simple urdu Dono Weeek :( Or Apna Nick batao u sb Ko .................................................. ..Me Abi Mad nahi hoie jo batao Apna nick meri grani behi na..:,-1
Me ne Urdahi hy Or Phir cut behi gayi the,0
Ohhhhhhhhhhh Mera event Sune ke lye kaha ta Tyar ho .....,0
i think tumhara nick name larka hy.,0
ary muskan bhai larky tu patang urhaaty he hain main tu larkiyo ka keh raha tha k nahi urhati.,-1
Muskan Sis Ho Bahi Nahi Girls behi Patang Urhtaayi hy Meri Friend Maha Ko Bhot Achi patang uhdni atti hy Sub Ki patang Cut ho jati hy,0
Panga leny ki tu purani aadat hy brother.,0
tabhi tu kehta hon k jis ka kaam usi ko saajhy.,0
"baniaz bhai teezi ko mulahiza karo. muskan g aap khud he bata do na hum nahi cherhaingy sachi. Or i know tum larki ho magar shoq sabhi larko waaly, or dosti b larko jaisi larki sy.",-1
Chup She..Chup ho jao Nahi Batao Gi Samjhe,-1
Ap To BeHoosh Howe Nahi Or Abeer Brother ko daraa rahe ho,-1
hahaha boht maza a rha hai ap ki baatain par k,1
ji mae behosh hogya tha...,0
Hahahaaaaaaaaa Ye Behi Koie Raaz Hy ager Ap batna cahte Ho To Bata Do Ap ye hi batna Cahte the Na Ke Me *** Ke Muskan Ho Right Or Ha Logo To Ap ne Banya Hi Nahi.............,-1
Hummm Ap ki sari batein theek.. Mgr mujhe kis cheez ki saza mili bs itna pata chal jaye,0
Wah Bhai Aap Ki Story Ne To Sub K Chacke Chura Diye Mere khyal Se Ab Hamen Is Thread Mein Nhi Rehna Chahiye Kun K Ye Muqabla Aap Hi Jeetne Wale Ho.,1
Sachi,1
Kyu khizar bhai itni jaldi kyu haar maan li???,-1
Shahzad bhai.... is dukh pr mae kuch comments ni kr skta .. or sirf is cheez sy jo read kri us larki k liye bhi kuch ni keh skta ... bs itna hi kahu ga k .. ab aap ko larkiyo sy chir ni honi chayee,-1
arry Raaz ye nahi hai .. bhudo ho aap bhi .. ye tou yad dihani hai,-1
Pa Ji Jub Aap Itni Achi Tarhan Se Inpage Ki Madad Se Urdu Post Karo Gay To Hum Jese Mobile User Haar Hi manenge.,0
Khizar bhai yeah sab sirf aik hi din mein nhi likha gya isi waja sy mene isy inpage mein likha tha agr isy direct yahan likhta to ho gaye thi phr yeah bhi share...,-1
Baniaz Bhai ap to ustad ho dil khool kr coment kro... Or bhai ab to larkiyo sy chir nhi khoof lagta ha,-1
shahzada bai ap hi win karo gy,1
ap ko saza nahi mili Socho zara Ager Ap ki marriage Ho Jati To .. Socho pher Kia Hota.. Ap Shak karte Ye Larki shadi say phly Phone pe Mujhe Say Baat Kar Sahkti hy To Kisi or say bhi karti ho gi... Maybe Wh Larki ap ke ly bahter na ho ALLAH ne ap ke ly is say bhi acha socha ho.. Bs ALLAH bahter jane wala Hy Dnt worry Brother ALLAH Sb ke sath acha karta hy lekin hum nahi samjhte,0
Or kia Raaz Hy??,0
realllllllllllllly sad mgr ho skta he os lrky ki koi mjbori ti js waja se apko chorha hoga :(,-1
lekin pehal us ny ki thi or mein usy personaly bhi janta tha... or wo meri class felow bhi thi.. chlein g jo bhi howa ab meine bhi halat say dosti kr li hai,1
aray dafa kren ap k lye lrkyon ki kami he kya wese s mamlay me abeer bhai ache hein rog ni lgate dil ko lekn phir b wo acha ni krte yonhi time waste kr rhe hein shadi kr le,-1
Hmmm Phr Dekhi Jae Gi Kon Jeete Ga Jo Bhi Jeete Usko Advance Congratts.,1
ho skta hai ap hi jeet jaein,1
GooD Brother Jo Howa Use bhool jao Hamsha Achi baato ko yaad rahko,1
Time kam reh gya hai mujahido ..,0
Ahtasham bhai baz uqaat halaat esy ho jaty hain k na chahte howe b boht kuch apni marzi k begar krna par jata hai.aur mera khayal hai k mohabbat kbi nhi marti aur na hi km hoti hai balke humesha k liye yaad bn jati hai.,0
Boht boht saddddd,-1
hahahaha wo abhi tk jehad kr raha he,0
Wsalam Acha g,1
blkul tek kaha ap ne s lye tu mujhe ksi ne vote ni dy:-P,0
bikol sahe kaha ap nay,1
chup kren vote ap ne b mje ni dya :-( ye electn me haar gye tu agly baar jeet jawongy aesi b koi baat ni,-1
me apna vote zaya kr chuky hon :udasi:,-1
aap ko Ayatal kursi ati hai ?,0
q ap ne mjse sekhna he kya electn jetne k lye,1
Aaayat ul Kursi :-) Lo g parh ly ab voters ko bta dein k mera intehabi neshan 1 he mere baad kisi ne parhy tu wo cheating hogy,-1
s thread ko 19 members ne visit kya he 12 ne vote ka estemal keya he baqiyon k vote ni bne kya ???????,-1
ha ha ha ha ha ha wah ji wah,1
Shayad diya ho. Tum kaisy maloom.,0
Un k zouq per koi b poora nahi utra hoga so unho ny gawahi deny (vote deny) sy gareez kiya.,-1
mje pata he g mera zauq etna aala ni :udasi:,-1
hayeeee kab voting khatam ho giiiii,0
abhi bhi tie hi chal raha hai janab,0
Koi ghalty se b vote ni de raha mje,-1
ap q zakhmon par lemon na6orh rahy hein,0
mai to kal aker vote karonge coz abi parhne k time nahi kuch dair baad light chali jayegi/,-1
Sorry Killer Bai Phaly may nay Yaha ghzal pare or vote deya or per wha ja kh daka kh ye ke ghzal hay... Mujy nahi pata ta kh ye mare he ghazal hoyyy...,-1
Mere sath bhe aese huwa mene pehle vote de diya.Aur fir Killer Bhai Ka Thread Parha.,0
Signature wala Shar Buht he acha hay>>>,1
"bro may nay s leye post edit keya ta k aghar koi poetry daikna chahay tho osko pata ho k ye wala poetry s tarah hay , q k baad k post tho har koi nahi daikta",-1
thread close honay ka waqat to 5:30 tk ta laken yaha to ab b voting jare hay friend,0
bohot he Acha sisila Hai,1
"Wah Janb Great, Boht Acha Silsla Start kia",1
Bohat Hi Umdaa Silsila Hai Lekin Only Ghazal Hai IT Related Bhi Hona Chahiye.,1
"behtren silsila hai,ap b qabil e dad kaam karte hain. JazakAllah !",1
bohot he umda kya hamay bi yai aizaz mil sakta hai bohot he acha logo banaya hai,1
Bohat khoob umer islam bhai umeed hai tamaam members is maqably mein zaroor hisa leingay,1
"Boht hi alla , ye rank tho maira hi ta maghar chalo bahsh daita hon, mazaq kar raha ta ,",1
kia srif aik Ghazal Pash kr saty say?,0
To kasa laga App sab ko,0
kuch Busy Ho warna muqabely ko Khob waqt dayty Per B qesmat ke bat hay dy k gay kon bany ga Winner,1
mash ALLAH Avatar bohot khubsurat lagaya hay tum nay,1
acha yar abi den hay may esay ghazal ko asal urdu may convert kar lo ga???,0
bro ap isay urdu may post kar day our desingn bi kar day,0
Acha yar wh dosra chonka rules k khalef ta es leye mAra ye Ghazal or us ko may nay delete kia,-1
yai chota sa desing tha jaldi may banaya hai is liye kuch khas nahi hai magar compitition k liye bana diya jaldi may,-1
our wesay bi hamara to koi award hai bi nahi is liye zyada mehnat nahi kar saka,-1
thanx bro yai kuch khas nahi hai keu k award wesay bi ap logo k liye hay is liye may nay itni mehnat nahi ki desing par,-1
urdu may likh kar share kardo desingn mat karo koi acha sa ghazal yaha share kardo,0
"SaifULLAH ap ka buht shokreya k ap nay mairay thotay photay alfaz ko mila kar dzn kia, awr sab ka buht shokreya k ap nay saifullah k post ko pasand kia jo cmptsn k leye hay",1
Boht Aala Janab,1
"wah Saifi, Boht Achi Nazm Hai aor Designing Bhi Boht Achi ki Tme Ne.. thnx",1
Aj Raat 12 Tak Ka Time Hay Kal Say Voting Hogi,0
jo id rakhni hai sirf us ko aik alg line mae likh kr bata dien,0
Ni chang krni bs ok.,-1
mere be ek request hai ki mera id plz again khwahish kya jai,0
G mera id name chang kr k *Qurbanali* kar dain plz,0
ap ki bhut bhut shukriya,1
Bohot khob bainiaz bhai umeed hai k tamam memberz apnyay khyalat ka izhar yaha kol kar karaingay,1
Aslam o Alikum Baniaz bhai aap ne boht acha thread bnaya hai... boht shukriyaa,1
ab baqee lough b start karo,0
Ap sab ka bht shukriya ... apne hamey yaha per itne izzat di to INSHALLAH KOYE PROB nahi hoge.,1
han bootni ji ap b koch enayat farmaye,1
baniaz khan kia batou mei apne bare mei ..,0
Ok kab tak wait karoon,0
"PATA NHI ,, SOCH RHY HO KIA BATOU..",-1
socho socho,0
yar baniaz bhotoo se kia detail phochtay ho bhotoo se jitna door itna zindagi may soroor,0
Hame Janny karne k liy visit kijye Hamari Interview thread... :),0
"assalamo alaikum dosto, mobile sareefeen k leye mobile style upload keya gaya, ab mobile pe boht asaaani k saat posting karo.",1
oumaid karta hon ap sab pasand karogay awr seeknay seekanay k s pak saaf mahool may hamara saat dogay.,1
acha ji thanx,1
"bohtttttttt shokreya,",1
boht boht shukria,1
walikum asalam inform karney ka buhat shukreya,1
"Ap sab nay pasand kar k hamara dil barha kar deya, khosssssssh raho",1
"Wo barbieeeeeeeeeeeeeee g ap zara s option ko chk karo ye alag style hay,",0
waowwwwwwwwwwwwww Both Khoob,1
ap ko bAllah dunya awr ahirat ki khoshyan day,1
jabse mere frnd yaha register hue hai.,0
bhot shokria,1
ok ji par ye s.s kon han,0
ye ek namona he,0
Ap sab ka thanks . Welcome karnay ka shokreya,1
ohhhhhhhhhhhhhhhhhh wah ji wah kya zabrdast news sunai hai fary sis Most Welcome Back Salman bahi mein ne boht miss kiya hai appko,1
oh to ye s.s Salman_Swabian jnab han ji to wellcome back bhai jan itforumpk ne ap ko her time miss kiya ap ek family jase ho to naraz nhi hote apno se bus yehi kahna chahun ga,1
Ap sab ka behad shokreya k mujay itnay kholoos say welcome kia. Allah ap sab ko khosh rakay ameen,1
pr ap thy kahan,0
chutiyon pr,0
ap ki samjdari pr jis ka credit sirf ITForumPK ko jata hai ..,0
thank uuuuu dunya ka pehla ensan jinho ne mujhe smjdar kaha,1
Bs yara thorha busy tha . Ap kaisay ho bhai,0
jee bilkul...,0
"Walikum salam, g teek hay",1
jee super mod tak k lye super mod sy kam rank waly team members b apply kar sakty hain...,0
admin ka koi rank tu nahi hai na...,-1
theek hai bahi mein boht jald in sawalon ke jawab don ga,0
kia mae bhi apply kr skta hon,0
han g wo b gat wala,0
q nahi jee agar in mein sy koi rank chaheye apply karein,-1
mujhe aesay hi admin bna dein,0
advisor thek hon,1
"ok thanks,aap apni posts ki tadad thori barrha lein jald aapko rank mil jaye ga...",1
phr hamary pyary bhai par aur zulm hoga... :(,0
wo tu ab b kuch kam ni horaha  /,-1
buri baat phr hum aisa nahi kar sakty...,-1
Waqas Bahi kya rank ka naam bhi batana zaroori hai,0
jee jis rank par rehty huye aap behter kaam saranjaam dy sakty hain us rank ka naam bataein...,1
wah yaar,1
to bhai shot cut mein de q ke mene bhi aese dye hai aor mere bhi exam hain,0
Sukriya bahi,1
Admin bune ka bhi option add kar deyte,0
har koi admin k rank k pechy q parra rehta hai...,0
bhai aor kuch nai admin rank bara hai asi laye magar bhai admin ka rank kasi ko bhe nai dena,-1
ji zahid bahi app ne bilkul sahi kaha hai wese bhi admin rank kisi ko milta hi nahi hai,0
shukrya bhai q ke aapko aor ahtsham bhai ko mera baat samjh mein aya,1
ji bahi muje samjh aagaya hai,0
jee bilkul members ka forum k sath mukhlis hona bohat zarori hai...,1
Ek din reh gya hai thread close hony mein jo members apply karna chahty hai jaldi apply karein...,0
Bhai Mene To Apply Kiya Hai,0
g han bhai aapne sahi kaha jo bhe member apply karna chahta hai wo jaldi kare,1
Admin g ajj thread kab close hoga?,0
Aap Bura Na Manna Lakin Main Fazul Posts Ni Kar Chahta,0
"aap ko kon kehta hai fazool posts karein,aap karamad posts karein...",0
walaikumassalam Aaj last date hai golden chance ki agar aap apply karna chahty hain tu first page par dye gaye aasaan sawalat k jawabaat k sath apply kar sakty hain..,1
g han bhai awan mujhe bhe pata hai ke ye rank kaha kaha ke han,0
jal g mein aapse yahi kahna pasand karoga ke aap apne kuch posts baraie,1
Ham bhi koshish kare gay.,0
aje kal kch zayda he active hain :) nice thread,1
jb se mod bne ho is section ko to char chand laga dyye hein :D :p,1
is se toh type bhi nai kar paaun thk se (213),-1
apne kisi kaam ka nhi yeh mob :p,-1
itna khasa acha nahn he :p,-1
acha hy yeh bhi,1
but aaj kal itny mn samaung glaxy duos grand aa raha hy itna hi display zabardast hy wo,1
ashwww meny kaha ina sohna mob kurriyan wasty hi ho skda hai :p,1
bht awlaa mobile hai,1
Gud congrats wesy lumia acha hy,1
yep ... its a very smooth... many amazing features.. bari screen hai ... good quality of camera... etc...,1
Bohat fit mobile hay mayry ps s2 hay wo bi theak hay,1
waise aajkal QMobile bhee bohat chhaya hua hai,1
nope {(nix)} i'm syeda : ) sheikh tou bhot bhoky hoty hai :p,-1
"chalo shukar manaa to saheeh chahe ghalat he manaa...., hamesha ki taraah :)",0
walaikum salam.,1
jeetne walon ko bht bht mubarak,1
sath hi mazrat ke bilkul bhi time nahi nikal pa rha forum ke liye,0
kch routine aisi hoti jarhi hai........ likin akhri month hai in shaAllah aglay aik do months mien jb ghar jayain ge tu online zaror aya kron ga,1
"mubarak ho meri taraf say bhi,",1
bohat zabardast..,1
pasand karny ka shukriya,1
bahut khoooooooooooooooooob,1
Bhot achy roshan mia,1
"meri boht pasandeeda poetry hay,, boht umdah awesome sharing,,,",1
buhat khoob,1
kho00b.........,1
Allah pak karam farmay ameen,1
Walikum salam Ameen Allah sab per rehem fermaaye,1
Walaikum Assalam Allah Tallah hum sub per reham farmaye Tamam beemaron ko shifaye kamla wa ajla ata farmaye Allahuma Ameen,1
walekumassalam ji bilkul thik keh rahe hain aap... Allah pak hum sab par rahem farmae...nagahani musibaton aur aafton se bachae...Aameen,1
"Allah Pak Sub bimaro ko shifayab karein, or qarzdaron ki qarzdoori karein, Pareshan hall ki preshani door karein, or sub ko apni Rehmatoon k saye mein rakhein, Khasoosan bil khasoos jin k liye dua ka kaha gya hay un par reham farmayein, ameen,,",1
sath mein chota sa mashwara bhi hay k jitna bhi asani say mumkin ho sadka karein Allah Pak Reham farmanay wala hay..,1
Aaameeen Summaa Ameeen Allah Talah Sub ko apni hefz ao aman mai rakhy,1
Ameen sum ameen ap sb ki duaon ka bht bht shukriya :),1
Ameen Inshallah sab theek ho jayega. hosla rakhain,1
Allah sub per apna karam farmaye,1
aur shafay e kamila ata kare.ameen.......,1
"walaikum salam bari umeed se thread open kiya tha ke hm bhi poster hon gy top na sahi  2nd, 3rd hi sahi",1
sari umedon per astara phir gaya,0
@is month koshish kar lain main apni speed halki kar lon geen,0
Walaikum Assalam nice thread sis  congrats app dono ko bhut sara,1
